pmid,gene1,gene2,sentence,class,details
14992692,HIF-1alpha,p53,"In addition, low p53 expression repressed HIF-1 transactivation without affecting HIF-1alpha protein amount.",FP,general or irrelevant information
14992692,HIF-1,p53,p300 relieves p53-evoked transcriptional repression of hypoxia-inducible factor-1 (HIF-1).,FP,general or irrelevant information
15024077,AML1,TCF,"The induction of plakoglobin by AML fusion proteins led to downstream signaling and transactivation of TCF- and LEF-dependent promoters, including the c-myc promoter, which was found to be bound by plakoglobin in vivo after AML1-ETO expression.",FP,general or irrelevant information
15024077,AML1,c-myc,"The induction of plakoglobin by AML fusion proteins led to downstream signaling and transactivation of TCF- and LEF-dependent promoters, including the c-myc promoter, which was found to be bound by plakoglobin in vivo after AML1-ETO expression.",FP,general or irrelevant information
15024455,ETV6,E2A,"Our aim is to develop a highly sensitive and specific method to screen simultaneously for the four most frequent fusion transcripts resulting from specific chromosomal translocations, namely, both the CML- and ALLtype BCR-ABL transcripts of t(9;22), E2A-PBX1 transcript of t(1;19), the MLL-AF4 transcript of t(4;11) and TEL-AML1 (also termed ETV6-CBFA2) of the cryptic t(12;21).",FP,general or irrelevant information
15024701,LMS,GLI,"We evaluated amplification and overrepresentation of CDK4, MDM2, GLI and SAS genes of the 12q13-15 region, in a group of soft tissue sarcomas including leiomyosarcomas (LMS), alveolar rhabdomyosarcomas (ARMS) and embryonal (anaplastic and classic variants) rhabdomyosarcomas (ERMS), to ascertain genomic alterations and possible differences within histologic subtypes of rhabdomyosarcoma (RMS).",FP,general or irrelevant information
15043313,DPC4,p53,The three adenomas were p53 negative and showed loss of DPC4 expression.,FP,general or irrelevant information
15053879,TAF1,p53,"Thus, phosphorylation and the resultant degradation of p53 provide a mechanism for regulation of the cell cycle by TAF1.",FP,general or irrelevant information
15053879,p53,TAF1,We found that TAF1 induces G1 progression in a p53-dependent manner.,FP,general or irrelevant information
15061132,Smad-interacting protein 1,Runx2,"To date, osteogenesis governed by Smad5-mediated signals is delicately orchestrated by its comprehensive interactions with global osteogenesis regulator Runx2, transcriptional repressor Rob and Smad-interacting protein 1.",FP,general or irrelevant information
15084848,Sry,SOX9,These findings suggest that SOX9 expression probably plays some role in Sry-independent testicular differentiation in ovarian Sertoli-stromal cell tumors,FP,general or irrelevant information
15111769,ERalpha,Sp1,In earlier studies we demonstrated an essential function for the Sp1 family of transcription factors in the regulation of ERalpha expression.,FP,general or irrelevant information
15120605,PPARalpha,AP-1,These data suggest that AP-1 is likely to be located at the crossroads between LDL signaling and the regulation of IL-8 modulation by PPARalpha,FP,general or irrelevant information
15135034,SOX9,SRY,"They include the SRY-related gene, SOX9, which plays important roles in both sex determination and chondrogenesis, as well as genes responsible for the production of growth factors, i.e. fibroblast growth factor 9, platelet derived growth factor A, and the members of the insulin-receptor family of genes.",FP,general or irrelevant information
15140942,p53,E2F1,"Deregulation of the Rb-E2F1 pathway also results in the activation of p53 and the promotion of apoptosis, and this contributes to the suppression of tumor development.",FP,general or irrelevant information
15155752,WT1,p53,Our results show that PODXL is a bona fide target of p53-mediated transcriptional repression while being positively regulated by WT1.,FP,general or irrelevant information
15170665,HIF-1,p53,Previous reports have suggested that the regulation of p53 and p21 is HIF-1-dependent.,FP,general or irrelevant information
15204092,CREM,AP1,"This article will review the defective transcription regulation of IL-2 in SLE T cells, which is the result of decreased expression of the enhancers NF-kappa B and AP1 and the increased expression of the transcriptional repressor CREM",FP,general or irrelevant information
15204092,CREM,NF-kappa B,"This article will review the defective transcription regulation of IL-2 in SLE T cells, which is the result of decreased expression of the enhancers NF-kappa B and AP1 and the increased expression of the transcriptional repressor CREM",FP,general or irrelevant information
15314183,GATA-1,Jun,Jun blockade of erythropoiesis: role for repression of GATA-1 by HERP2.,FP,general or irrelevant information
15314183,GATA-1,c-Jun,Mutagenesis of c-Jun suggested that its repression of GATA-1 occurs through a transcriptional mechanism involving activation of downstream genes.,FP,general or irrelevant information
15389642,CDX2,GATA-4,"Like in the colonic epithelium, GATA-4 was found to be also lacking in Caco-2 cells while CDX2 and HNF-1alpha were present at significant levels.",FP,general or irrelevant information
15468961,GATA-2,HIF-1,"While HIF-1 and HIF-2 activate the EPO gene, HIF-3, GATA-2 and NFkappaB are likely inhibitors of EPO gene transcription.",FP,general or irrelevant information
15592518,ETS1,SP100,"Collectively, these data indicate that SP100 negatively modulates ETS1-dependent downstream biological processes",FP,general or irrelevant information
15592518,ETS1,SP100,SP100 directly antagonizes ETS1-mediated morphological changes in human umbilical vein endothelial cell (HUVEC) network formation and reduces HUVEC migration and invasion.,FP,general or irrelevant information
15604894,CEBPA,MLL,"RECENT FINDINGS: Four prognostic biomarkers-the internal tandem duplication and point mutations in the FLT3 gene, partial tandem duplication of the MLL gene, mutations of the CEBPA gene, and overexpression of the BAALC gene-have been found to predict outcome in patients with AML and normal cytogenetics.",FP,general or irrelevant information
15754128,PEA3,AP-1,"Finally, AP-1 was determined via luciferase assays to be involved in regulating non-PEA3 dependent transcription.",FP,general or irrelevant information
15811576,c-Fos,Fra-2,"In addition, G-120 increased the expression of c-Jun, Fra-1, and Fra-2, but did not affect the expression of c-Fos.",FP,general or irrelevant information
15837750,TEL,AML1,CONCLUSION: High AML1-TEL expression is an independent poor prognostic factor in t(12;21)+ childhood ALL.,FP,general or irrelevant information
15837750,TEL,AML1,Multivariate analysis including age and WBC showed that only high AML1-TEL expression is an independent poor prognostic factor in t(12;21)+ childhood ALL.,FP,general or irrelevant information
15838707,FKHR,PAX3,Our study was directed at identifying antigenic T-lymphocyte epitopes at the PAX3/FKHR translocation point area.,FP,general or irrelevant information
15838707,FKHR,PAX3,These results raise serious concerns about the success and applicability of future peptide-based vaccine immunotherapy directed at the PAX3/FKHR translocation point.,FP,general or irrelevant information
15870697,ERalpha,RARalpha,RARalpha and CRABPII proteins were either reduced or undetectable in T47D/C4:2W and MCF-7/ADR cells with lost expression of ERalpha.,FP,general or irrelevant information
16264271,Nur77,JunD,Its dynamic regulation of histone modifiers with JunD is responsible for PKCq-synergistic effect on Nur77 expression in T cell.,FP,general or irrelevant information
16264271,Nur77,JunD,Menin represses JunD transcriptional activity in protein kinase C theta-mediated Nur77 expression.,FP,general or irrelevant information
16317090,GATA-3,Spi-B,"The ETS family member Spi-B is a key regulator of pDC development, whereas T-cell development is critically dependent on GATA-3.",FP,general or irrelevant information
16581786,AML1,MEF,"The MEF (also known as ELF4) gene is repressed by several leukemia-associated fusion transcription factor proteins (PML-retinoic acid receptor alpha and AML1-ETO), but it is also activated by retroviral insertion in several cancer models.",FP,general or irrelevant information
16607277,GATA4,GATA6,"In particular, GATA6 is lost or excluded from the nucleus in 85% of ovarian tumors and GATA4 expression is absent in majority of ovarian cancer cell lines.",FP,general or irrelevant information
16756717,HOXA5,p53,"Although HOXA5 has been shown to regulate the expression of the tumor-suppressor protein p53, its role in breast tumorigenesis is not well understood.",FP,general or irrelevant information
16766266,EWS-ATF1,MITF,Knockdown/rescue studies revealed that MITF mediates the requirement of EWS-ATF1 for CCS survival in vitro and in vivo as well as for melanocytic differentiation.,FP,general or irrelevant information
16804902,ZEB1,VDR,"For instance, vitamin D receptor (VDR), which activates CDH1 expression upon ligand binding, is repressed by SNAIL but induced by ZEB1.",FP,general or irrelevant information
16809346,ERalpha,FoxM1,Our survey of a panel of 16 different breast cell lines showed a good correlation (13/16) between FoxM1 expression and expression of ERalpha at both protein and mRNA levels.,FP,general or irrelevant information
16860316,c-Jun,SRC3,"However, depletion of SRC1 or SRC3 instead reduced c-Jun expression.",FP,general or irrelevant information
16895524,HNF4alpha,p53,Implications of the p53-mediated repression of HNF4alpha expression in response to cellular stress are discussed,FP,general or irrelevant information
16900666,c-fos,EN2,"Besides the ontogenesis of the cerebellar cortex in man, we reported alterations of biopathological features (neuronal immaturity, altered apoptotic programs, negative expression of somatostatin and EN2 gene, intense c-fos expression positivity, astrogliosis) in the cortex and in the dentate nucleus of the 63% of sudden deaths, and only in 10% of the controls.",FP,general or irrelevant information
16965388,RUNX1,ETV6,ETV6/RUNX1 was found in 45% of cases and in the majority (10/18; 56%) of ALLs with sole +21.,FP,general or irrelevant information
