Class_ID1,Entrez_Gene_ID1,Species1,TF_GO_codes_molecular_function1,TF_GO_codes_biological_process1,Class_ID2,Entrez_Gene_ID2,Species2,TF_GO_codes_molecular_function2,TF_GO_codes_biological_process2,PMID,Gene_mention1,Gene_mention2,Sentence,prediction,pair_id,num_entities,num_unique_entities,all_mentions,unique_mentions,feedback_PD
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.5.1,3202,9606,,GO:0045944,20042682,p53,HOXA5,It has been suggested that HOXA5 possesses growth-suppressive properties through activation of p53 expression in human breast tissue.,0.96,PMID.dPMID20042682.s7.p0,2,2,HOXA5|p53,HOXA5|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.5.1,3202,9606,,GO:0045944,10875927,p53,HOXA5,"Thus, HOXA5 may behave as a transcriptional regulator of multiple target genes, two among which are p53 and the progesterone receptor.",0.58,PMID.dPMID10875927.s0.p0,2,2,HOXA5|p53,HOXA5|p53,[3202-->5241]
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.5.1,3202,9606,,GO:0045944,16756717,p53,HOXA5,"Although HOXA5 has been shown to regulate the expression of the tumor-suppressor protein p53, its role in breast tumorigenesis is not well understood.",0.47,PMID.dPMID16756717.s7.p0,2,2,HOXA5|p53,HOXA5|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.7.5,3206,9606,,,15044858,p53,HOXA10,HOXA10 regulates p53 expression and matrigel invasion in human breast cancer cells.,3.59,PMID.dPMID15044858.s10.p0,2,2,HOXA10|p53,HOXA10|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.7.5,3206,9606,,,15044858,p53,HOXA10,The mechanism by which estrogen and other estrogen receptor modulators influence both normal breast development as well as breast cancer may involve the regulation of developmental control genes such as HOXA10; HOXA10 in turn regulates expression of key downstream genes such as p53 and regulates tumor cell functional phenotype,1.38,PMID.dPMID15044858.s0.p2,3,2,HOXA10|HOXA10|p53,HOXA10|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.7.5,3206,9606,,,15044858,p53,HOXA10,"BT20 cells, which are ER (-) and do not endogenously express HOXA10, were used to assay the effect of increased HOXA10 expression on p53 expression and on the invasive phenotype.",1.35,PMID.dPMID15044858.s3.p2,3,2,HOXA10|HOXA10|p53,HOXA10|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.1.1.7.5,3206,9606,,,15044858,p53,HOXA10,Constitutively expressing HOXA10 in BT20 cells increased p53 protein expression.,0.36,PMID.dPMID15044858.s2.p0,2,2,HOXA10|p53,HOXA10|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.4.1.0.1,3297,9606,,,19295133,p53,HSF1,"Analysis of natural and synthetic cis elements demonstrates that HSF1 can enhance p53-mediated transcription, whilst depletion of HSF1 reduces the expression of p53-responsive transcripts.",1.57,PMID.dPMID19295133.s3.p5,4,2,HSF1|p53|HSF1|p53,HSF1|p53,c
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.4.1.0.1,3297,9606,,,19295133,p53,HSF1,"Analysis of natural and synthetic cis elements demonstrates that HSF1 can enhance p53-mediated transcription, whilst depletion of HSF1 reduces the expression of p53-responsive transcripts.",0.57,PMID.dPMID19295133.s3.p0,4,2,HSF1|p53|HSF1|p53,HSF1|p53,c
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.4.1.0.1,3297,9606,,,20180806,p53,HSF1,"Furthermore, in HepG2 cells, induced Hsp70 is regulated by both p53 and heat shock transcription factor 1 (HSF1) wherein HSF1 levels are modulated by p53.",0.15,PMID.dPMID20180806.s3.p9,5,3,Hsp70|p53|HSF1|HSF1|p53,HSF1|Hsp70|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.8.0.1,3397,9606,GO:0016564,GO:0010621|GO:0016481|GO:0043433,19079342,p53,Id-1,Id-1 negatively regulated both p53 and PTEN at the transcriptional level.,1.62,PMID.dPMID19079342.s5.p0,2,2,Id-1|p53,Id-1|p53,e
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.8.0.1,3397,9606,GO:0016564,GO:0010621|GO:0016481|GO:0043433,19079342,p53,Id-1,"In promoter assay with serial deletion and chromatin immunoprecipitation assay, the binding of p53 to the PTEN promoter was reduced by Id-1, suggesting that Id-1 regulates PTEN transcription through its p53 modulation.",1.17,PMID.dPMID19079342.s4.p5,4,2,p53|Id-1|Id-1|p53,Id-1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.8.0.2,3398,9606,,GO:0016481|GO:0043433,18701504,p53,Id2,"To confirm this, Northern blot analysis was performed and showed that the expression level of Id2 was regulated by various mutant p53s in multiple cell lines.",1.31,PMID.dPMID18701504.s4.p0,2,2,Id2|p53,Id2|p53,e
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.8.0.2,3398,9606,,GO:0016481|GO:0043433,18701504,p53,Id2,"Consistent with these observations, expression of endogenous Id2 was found to be inhibited by exogenous mutant p53 in p53-null HCT116 cells.",0.67,PMID.dPMID18701504.s2.p1,3,2,Id2|p53|p53,Id2|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.8.0.2,3398,9606,,GO:0016481|GO:0043433,18701504,p53,Id2,"Consistent with these observations, expression of endogenous Id2 was found to be inhibited by exogenous mutant p53 in p53-null HCT116 cells.",0.67,PMID.dPMID18701504.s2.p0,3,2,Id2|p53|p53,Id2|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.1,3659,9606,,,11390621,p53,IRF1,vIRF1 suppresses p53-dependent transcription and deregulates its apoptotic activity.,0.80,PMID.dPMID11390621.s1.p0,2,2,IRF1|p53,IRF1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.1,3659,9606,,,15548708,p53,IRF-1,Immunoblotting analyses supported the contention that ectopic expression of the IRF-1 protein results in down-regulation of survivin protein expression that is independent of p53.,0.45,PMID.dPMID15548708.s5.p1,3,3,IRF-1|survivin|p53,IRF-1|p53|survivin,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.1,3659,9606,,,17651018,p53,IRF-1,"Expression of IRF-1 was induced and expression of active caspase-3 was promoted by IFN-gamma treatment, but IFN-gamma did not affect the expression of IFNGR and p53.",0.44,PMID.dPMID17651018.s0.p6,5,4,IRF-1|IFN-gamma|IFN-gamma|IFNGR|p53,IFN-gamma|IFNGR|IRF-1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.1,3659,9606,,,11390621,p53,IRF1,These results suggest that vIRF1 may regulate cellular function by inhibiting p53,0.31,PMID.dPMID11390621.s0.p0,2,2,IRF1|p53,IRF1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.1,3659,9606,,,15365257,p53,IRF-1,"Up-regulation of p21WAF1 and IRF-1 expression is transcriptional, but independent of p53.",0.20,PMID.dPMID15365257.s6.p0,2,2,IRF-1|p53,IRF-1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.1,3659,9606,,,7579440,p53,IRF-1,"Possible IRF-1 binding sequence elements have been located in the promoter regions of several genes, including p53, inducible nitric oxide synthase, and cyclin D1.",0.14,PMID.dPMID7579440.s10.p0,2,2,IRF-1|p53,IRF-1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.3.0.5,3663,9606,,,11973653,p53,IRF-5,"These results suggest that IRF-5 is a novel p53-target, and that it might mediate the p53-dependent immune response.",0.29,PMID.dPMID11973653.s0.p0,3,2,IRF-5|p53|p53,IRF-5|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,15817159,p53,AP-1,"Activated Notch1 in these cells represses viral E6/E7 expression through AP-1 down-modulation, resulting in increased p53 expression and a block of pRb hyperphosphorylation.",1.45,PMID.dPMID15817159.s5.p2,3,3,Notch1|AP-1|p53,AP-1|Notch1|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,18094076,p53,c-Jun,"In KB-3 cells, which have compromised p53 function, and in p53-null cells but not in p53 wild-type cells, vinblastine caused down-regulation of p21 expression concomitant with increased c-Jun expression, suggesting a role for c-Jun in negative regulation of the p21 promoter independent of p53.",1.36,PMID.dPMID18094076.s1.p14,6,2,p53|p53|p53|c-Jun|c-Jun|p53,c-Jun|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,8714126,p53,AP-1,Transcription factors C-EBP and AP-1 modulate the promotor activity of the regulatory region of human p53 gene,0.51,PMID.dPMID8714126.s0.p0,2,2,AP-1|p53,AP-1|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,18094076,p53,c-Jun,"In KB-3 cells, which have compromised p53 function, and in p53-null cells but not in p53 wild-type cells, vinblastine caused down-regulation of p21 expression concomitant with increased c-Jun expression, suggesting a role for c-Jun in negative regulation of the p21 promoter independent of p53.",0.49,PMID.dPMID18094076.s1.p13,6,2,p53|p53|p53|c-Jun|c-Jun|p53,c-Jun|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,11867732,p53,c-Jun,Members of the PIAS family act as SUMO ligases for c-Jun and p53 and repress p53 activity.,0.44,PMID.dPMID11867732.s10.p1,3,2,c-Jun|p53|p53,c-Jun|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,18374905,p53,c-jun,Inhibition of basal activity of c-jun-NH2-terminal kinase (JNK) represses the expression of presenilin-1 by a p53-dependent mechanism.,0.37,PMID.dPMID18374905.s16.p3,4,4,c-jun|JNK|presenilin-1|p53,c-jun|JNK|p53|presenilin-1,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,7576299,p53,Jun,Jun was detected in 14 of 20 (70%) and no significant relationship was observed between the expression of Jun and Fos or p53.,0.35,PMID.dPMID7576299.s2.p3,4,3,Jun|Jun|Fos|p53,Fos|Jun|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,19920812,p53,c-Jun,"The model predicted three dominant transcriptional activity profiles-an early response controlled by NFkappaB and c-Jun, a delayed response controlled by p53, and a late response related to cell cycle re-entry.",0.27,PMID.dPMID19920812.s5.p2,3,3,NFkappaB|c-Jun|p53,c-Jun|NFkappaB|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,11325852,p53,c-jun,"Nonetheless, the ligation-mediated PCR technology was used here to demonstrate, at nucleotide resolution, that p53-/-p21+/+ DLD1 excises UVB-induced cyclobutane pyrimidine dimers from the c-jun proto-oncogene at a significantly lower rate than the isogenic p53-/-p21-/- derivative.",0.21,PMID.dPMID11325852.s2.p5,5,3,p53|p21|c-jun|p53|p21,c-jun|p21|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.1.1.1,3725,9606,GO:0016563|GO:0016564,GO:0043922|GO:0043923|GO:0045941|GO:0045944|GO:0051090,8264230,p53,JUN,"CONCLUSIONS: We conclude that independent expression of RAS, JUN, and FOS occurred significantly more often in large tubulovillous adenomas and adenocarcinomas while p53 expression occurred primarily in adenocarcinomas.",0.17,PMID.dPMID8264230.s2.p1,3,3,JUN|FOS|p53,FOS|JUN|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,7.1.1.2.1,4089,9606,,GO:0045892|GO:0045893|GO:0045941,10357405,p53,DPC4,"Mutation analysis of the p53, p16, DPC4, and K-ras genes showed only a polymorphism at codon 72 of the p53 gene and no mutations in any of the genes.",0.17,PMID.dPMID10357405.s1.p8,5,4,p53|p16|DPC4|K-ras|p53,DPC4|K-ras|p16|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.1.3.0.1,4094,9606,GO:0003702,,12149651,p53,Maf,This was in contrast to the role of c-Maf in the activation of Maf recognition element (MARE) mediated p53 gene expression.,0.01,PMID.dPMID12149651.s9.p1,3,2,Maf|Maf|p53,Maf|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.5,4149,9606,,,7969121,p53,Max,Transactivation of the human p53 tumor suppressor gene by c-Myc/Max contributes to elevated mutant p53 expression in some tumors.,0.19,PMID.dPMID7969121.s10.p5,4,3,p53 tumor suppressor|c-Myc|Max|p53,c-Myc|Max|p53|p53 tumor suppressor,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,12773566,p53,MLL,"Finally, our results demonstrate that MLL-ELL requires the presence of intact ELL(eCT) in order to disrupt p53 interactions with p300/CBP coactivator and thus significantly reduce p53 acetylation in vivo.",0.61,PMID.dPMID12773566.s1.p3,7,5,MLL|ELL|ELL|p53|p300|CBP|p53,CBP|ELL|MLL|p300|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,17062917,P53,MLL,We have recently found that the MLL leukemic fusions can abolish the activity of P53 tumor suppressor protein that actively guards against the appearance of cancer by instructing damaged cells to self-destruct.,0.54,PMID.dPMID17062917.s2.p0,2,2,MLL|P53,MLL|P53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,12773566,p53,MLL,"Finally, our results demonstrate that MLL-ELL requires the presence of intact ELL(eCT) in order to disrupt p53 interactions with p300/CBP coactivator and thus significantly reduce p53 acetylation in vivo.",0.50,PMID.dPMID12773566.s1.p15,7,5,MLL|ELL|ELL|p53|p300|CBP|p53,CBP|ELL|MLL|p300|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,2.2.2.0.2,4297,9606,GO:0003702,GO:0045893,15921626,p53,MLL,"The rearrangement of MLL gene, deletion of p53 gene, and translocation between chromosomes 6 and 11 were revealed by FISH.",0.10,PMID.dPMID15921626.s8.p0,2,2,MLL|p53,MLL|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.1.0.3,4605,9606,,,19383908,p53,B-MYB,B-MYB is required for recovery from the DNA damage-induced G2 checkpoint in p53 mutant cells.,0.90,PMID.dPMID19383908.s7.p0,2,2,B-MYB|p53,B-MYB|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.1.0.3,4605,9606,,,19383908,p53,B-MYB,"We find that B-MYB fails to dissociate from LINC in p53 mutant cells, that this contributes to increased G(2)-M gene expression in response to DNA damage in these cells, and, importantly, that B-MYB is required for recovery from the G(2) DNA damage checkpoint in p53-negative cells.",0.21,PMID.dPMID19383908.s2.p5,4,2,B-MYB|p53|B-MYB|p53,B-MYB|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,3.5.1.0.3,4605,9606,,,7937841,p53,B-myb,In this study we show that B-myb expression is required for cells to progress from G1 into S phase and that high levels of ectopic B-myb expression uncoupled from cell cycle regulation rescues cells from p53-induced G1 arrest even in the presence of Waf1/Cip1 transactivation and inhibition of cyclin E/Cdk2 kinase activity.,0.04,PMID.dPMID7937841.s2.p2,4,3,B-myb|B-myb|p53|Cip1,B-myb|Cip1|p53,
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,7969121,p53,c-Myc,"Taken together, our findings support a direct role for c-Myc in elevating expression of the mutant p53 gene in some tumors",1.15,PMID.dPMID7969121.s0.p0,2,2,c-Myc|p53,c-Myc|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,1334053,p53,c-myc,"The c-myc-positive tumors had a significantly higher level of p53 expression, judged by PAb 1801 and PAb 240, than c-myc-negative tumors.",0.94,PMID.dPMID1334053.s4.p0,3,2,c-myc|p53|c-myc,c-myc|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,9632756,p53,c-myc,Activation of c-myc gene expression by tumor-derived p53 mutants requires a discrete C-terminal domain.,0.90,PMID.dPMID9632756.s6.p0,2,2,c-myc|p53,c-myc|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,20587660,p53,c-Myc,"Chromatin immunoprecipitation assay and RNA interference studies with cells deficient in p53 and p21 show that ascofuranone induces p21(WAF1/CIP1) expression and subsequent G(1) arrest through the release of p21(WAF1/CIP1) promoter from c-Myc-mediated transcriptional repression, independent of p53.",0.82,PMID.dPMID20587660.s3.p20,7,3,p53|WAF1|CIP1|WAF1|CIP1|c-Myc|p53,CIP1|c-Myc|p53|WAF1,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,8460477,p53,c-Myc,"We conclude that c-Myc is regulated at the transcriptional level, whereas p53 is regulated at the post-translational level in adenovirus transformants",0.77,PMID.dPMID8460477.s0.p0,2,2,c-Myc|p53,c-Myc|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,19202062,p53,c-Myc,"Together, these results define the role of miR-145 in the posttranscriptional regulation of c-Myc by p53 and suggest that, as a new member of the p53 regulatory network, miR-145 provides a direct link between p53 and c-Myc in this gene regulatory network",0.69,PMID.dPMID19202062.s0.p0,5,2,c-Myc|p53|p53|p53|c-Myc,c-Myc|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,12748190,p53,c-Myc,Overexpressed c-Myc reduced the transcription of p21/CDKN1A and impaired p53-mediated repression but did not abolish repression by ectopic p21.,0.69,PMID.dPMID12748190.s1.p3,5,3,c-Myc|p21|CDKN1A|p53|p21,CDKN1A|c-Myc|p21|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,8750149,p53,c-myc,CONCLUSION: We conclude that c-myc might induce p53 expression in human colorectal cancer and that wild-type but not mutant p53 might be involved in a negative feedback regulation of c-myc expression.,0.68,PMID.dPMID8750149.s1.p0,4,2,c-myc|p53|p53|c-myc,c-myc|p53,<--
6.3.1.0.1,7157,9606,GO:0016563|GO:0016564|GO:0016566,GO:0000122|GO:0006355|GO:0010552|GO:0010553|GO:0045941|GO:0045944,1.2.6.5.1,4609,9606,GO:0016563,GO:0006357|GO:0045941,16169462,p53,MYC,"Acute MYC expression increases p53 or ARF levels and induces apoptosis, and previous transgenic animal studies revealed frequent inactivating mutations of p53 or p19ARF in transgenic Myc-induced lymphomas.",0.60,PMID.dPMID16169462.s2.p0,5,3,MYC|p53|ARF|p53|p19ARF,ARF|MYC|p19ARF|p53,<--
